GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33
1400000US36055013601,36055013601,"Census Tract 136.01, Monroe County, New York",4653,244,2062,213,239,85,0,11,239,85,577,142,0,11,577,142,901,132,63,57,838,113,153,50,10,15,143,51,192,75,68,45,124,57,2591,172,420,125,0,11,420,125,640,95,0,11,640,95,1092,100,159,65,933,96,206,65,41,37,165,55,233,77,44,42,189,64
1400000US36055013603,36055013603,"Census Tract 136.03, Monroe County, New York",5375,482,2682,246,391,200,0,16,391,200,624,223,0,16,624,223,1160,162,33,28,1127,161,359,117,42,39,317,117,148,63,24,28,124,55,2693,353,363,215,0,16,363,215,463,190,0,16,463,190,1271,149,69,56,1202,157,326,111,107,104,219,80,270,110,54,42,216,114
1400000US36055013604,36055013604,"Census Tract 136.04, Monroe County, New York",4906,315,2432,265,495,208,0,16,495,208,520,219,81,81,439,194,982,194,1,2,981,194,334,76,69,52,265,74,101,63,19,30,82,56,2474,247,285,134,0,16,285,134,586,147,9,19,577,150,1159,169,16,22,1143,169,230,69,18,30,212,69,214,89,64,60,150,87
1400000US36055013701,36055013701,"Census Tract 137.01, Monroe County, New York",2092,182,1076,107,129,64,0,11,129,64,261,94,0,11,261,94,537,75,33,26,504,81,65,33,22,22,43,24,84,35,17,26,67,28,1016,126,122,60,0,11,122,60,200,60,10,14,190,58,480,78,105,61,375,70,112,49,37,39,75,39,102,41,44,35,58,33
1400000US36055013702,36055013702,"Census Tract 137.02, Monroe County, New York",3469,201,1698,186,318,124,0,11,318,124,341,101,8,12,333,100,695,75,78,42,617,73,177,56,35,28,142,52,167,59,41,43,126,46,1771,148,311,86,0,11,311,86,252,83,0,11,252,83,830,83,58,42,772,85,196,74,48,33,148,74,182,62,43,35,139,54
1400000US36055013800,36055013800,"Census Tract 138, Monroe County, New York",5411,447,2409,306,383,132,0,16,383,132,631,207,0,16,631,207,1063,216,75,52,988,214,270,94,11,18,259,91,62,46,17,26,45,39,3002,381,601,190,0,16,601,190,720,258,0,16,720,258,1218,210,41,42,1177,207,220,99,13,20,207,99,243,102,86,62,157,79
1400000US36055013901,36055013901,"Census Tract 139.01, Monroe County, New York",3878,208,1865,159,329,77,0,11,329,77,505,126,0,11,505,126,698,90,63,37,635,88,145,67,57,58,88,47,188,86,63,40,125,75,2013,164,205,70,5,10,200,68,335,102,0,11,335,102,782,77,17,16,765,82,298,97,44,47,254,84,393,116,217,94,176,68
1400000US36055013902,36055013902,"Census Tract 139.02, Monroe County, New York",3698,375,1967,333,365,137,0,11,365,137,604,189,0,11,604,189,795,154,79,77,716,146,125,93,0,11,125,93,78,63,78,63,0,11,1731,253,201,121,0,11,201,121,555,189,0,11,555,189,683,160,150,106,533,143,229,94,63,67,166,98,63,66,0,11,63,66
1400000US36055014001,36055014001,"Census Tract 140.01, Monroe County, New York",4586,397,2169,265,326,135,0,11,326,135,281,118,0,11,281,118,963,142,61,45,902,138,412,124,79,73,333,115,187,77,56,42,131,75,2417,215,224,69,0,11,224,69,500,158,0,11,500,158,985,142,53,49,932,137,477,107,112,92,365,110,231,99,46,43,185,92
1400000US36055014003,36055014003,"Census Tract 140.03, Monroe County, New York",4589,314,2314,285,430,142,0,11,430,142,400,130,0,11,400,130,989,164,58,44,931,166,188,105,15,25,173,105,307,107,87,58,220,109,2275,201,250,94,0,11,250,94,456,160,9,21,447,159,1045,140,54,42,991,137,156,64,50,45,106,50,368,100,143,110,225,85
1400000US36055014004,36055014004,"Census Tract 140.04, Monroe County, New York",3655,216,1775,200,268,76,0,11,268,76,433,121,12,20,421,122,703,115,77,70,626,122,268,91,39,38,229,84,103,45,12,12,91,45,1880,151,269,82,0,11,269,82,392,88,0,11,392,88,810,96,136,80,674,109,263,66,40,26,223,67,146,57,29,29,117,52
1400000US36055014102,36055014102,"Census Tract 141.02, Monroe County, New York",3870,344,1816,219,268,88,0,11,268,88,462,132,41,45,421,139,765,103,32,30,733,98,148,59,6,9,142,57,173,67,58,48,115,45,2054,262,443,142,0,11,443,142,361,115,0,11,361,115,732,103,35,39,697,101,253,62,25,23,228,59,265,70,153,57,112,45
1400000US36055014103,36055014103,"Census Tract 141.03, Monroe County, New York",4302,289,2032,205,347,84,0,11,347,84,474,131,0,11,474,131,829,107,8,12,821,109,211,48,15,17,196,48,171,56,25,23,146,56,2270,172,314,107,0,11,314,107,486,103,0,11,486,103,902,97,24,24,878,95,279,84,0,11,279,84,289,73,143,66,146,47
1400000US36055014104,36055014104,"Census Tract 141.04, Monroe County, New York",3493,353,1747,203,290,127,0,11,290,127,293,111,0,11,293,111,778,86,45,46,733,73,133,52,12,19,121,52,253,87,76,44,177,75,1746,229,292,86,0,11,292,86,312,108,7,8,305,106,658,89,43,42,615,88,127,59,32,29,95,55,357,76,186,68,171,78
1400000US36055014202,36055014202,"Census Tract 142.02, Monroe County, New York",6221,365,2889,252,534,119,0,16,534,119,610,131,13,24,597,125,1246,146,64,48,1182,144,354,100,40,38,314,99,145,80,28,35,117,67,3332,245,415,123,0,16,415,123,605,151,27,41,578,145,1400,134,118,70,1282,135,462,138,106,60,356,131,450,136,204,98,246,111
1400000US36055014203,36055014203,"Census Tract 142.03, Monroe County, New York",6410,302,3023,262,447,149,0,16,447,149,764,174,0,16,764,174,1231,145,32,35,1199,147,386,111,46,44,340,96,195,109,77,59,118,94,3387,251,539,151,0,16,539,151,864,179,16,26,848,172,1269,170,66,39,1203,171,411,105,83,62,328,104,304,118,148,105,156,79
1400000US36055014204,36055014204,"Census Tract 142.04, Monroe County, New York",2460,124,1246,100,272,60,0,11,272,60,242,64,1,2,241,63,497,45,12,13,485,45,121,46,5,7,116,45,114,31,12,13,102,29,1214,99,160,54,0,11,160,54,225,50,2,5,223,50,544,60,24,26,520,65,161,53,10,10,151,52,124,37,23,18,101,36
1400000US36055014301,36055014301,"Census Tract 143.01, Monroe County, New York",2739,281,1114,215,41,33,0,11,41,33,450,157,28,35,422,149,429,97,29,31,400,104,77,39,9,14,68,36,117,43,38,33,79,42,1625,186,273,90,0,11,273,90,267,140,0,11,267,140,652,119,30,34,622,123,211,64,65,47,146,65,222,85,118,66,104,45
1400000US36055014302,36055014302,"Census Tract 143.02, Monroe County, New York",4857,343,2228,257,331,157,0,16,331,157,536,209,0,16,536,209,973,195,65,103,908,178,296,94,33,37,263,88,92,66,43,40,49,46,2629,257,388,141,0,16,388,141,457,141,0,16,457,141,1002,168,82,68,920,171,636,156,105,84,531,163,146,72,45,43,101,60
1400000US36055014400,36055014400,"Census Tract 144, Monroe County, New York",4365,225,2073,167,281,83,0,11,281,83,469,134,0,11,469,134,963,90,41,33,922,93,203,58,9,14,194,54,157,49,60,48,97,36,2292,149,412,79,0,11,412,79,490,108,21,21,469,103,1020,111,53,32,967,110,171,51,36,25,135,49,199,68,9,14,190,67
1400000US36055014501,36055014501,"Census Tract 145.01, Monroe County, New York",3806,214,1774,166,258,89,0,11,258,89,386,82,0,11,386,82,689,101,10,12,679,100,270,74,22,25,248,73,171,59,19,21,152,59,2032,152,305,82,0,11,305,82,385,72,0,11,385,72,930,101,62,40,868,104,205,74,51,37,154,66,207,69,42,33,165,65
1400000US36055014503,36055014503,"Census Tract 145.03, Monroe County, New York",3220,234,1580,139,322,100,0,11,322,100,324,84,0,11,324,84,671,86,13,21,658,86,143,46,10,15,133,45,120,47,17,19,103,45,1640,163,149,68,0,11,149,68,433,113,0,11,433,113,726,88,95,62,631,94,181,67,45,55,136,45,151,54,47,34,104,46
1400000US36055014504,36055014504,"Census Tract 145.04, Monroe County, New York",5301,245,2691,224,391,99,0,16,391,99,759,204,29,41,730,199,1183,149,17,26,1166,151,299,78,37,31,262,74,59,49,17,28,42,39,2610,234,431,122,0,16,431,122,485,178,22,29,463,174,1278,125,78,51,1200,131,210,88,51,69,159,64,206,85,0,16,206,85
1400000US36055014505,36055014505,"Census Tract 145.05, Monroe County, New York",5296,262,2616,221,478,122,0,16,478,122,768,172,21,54,747,172,980,115,30,47,950,117,179,65,13,21,166,62,211,93,0,16,211,93,2680,229,407,107,0,16,407,107,497,155,0,16,497,155,1059,131,68,49,991,136,358,128,61,47,297,126,359,105,96,59,263,100
1400000US36055014601,36055014601,"Census Tract 146.01, Monroe County, New York",5033,293,2712,265,575,176,0,16,575,176,636,173,0,16,636,173,1316,238,22,35,1294,243,110,66,0,16,110,66,75,47,0,16,75,47,2321,205,364,124,5,12,359,123,557,167,0,16,557,167,1157,168,0,16,1157,168,170,76,11,17,159,74,73,55,14,22,59,49
1400000US36055014602,36055014602,"Census Tract 146.02, Monroe County, New York",4530,269,2277,258,449,152,0,11,449,152,787,177,54,60,733,193,834,124,47,33,787,120,89,43,17,20,72,38,118,45,0,11,118,45,2253,203,346,140,0,11,346,140,642,120,32,50,610,127,945,104,96,54,849,94,199,59,32,29,167,50,121,49,24,21,97,49
1400000US36055014700,36055014700,"Census Tract 147, Monroe County, New York",4425,118,2169,124,376,102,60,61,316,133,718,141,0,11,718,141,768,115,32,27,736,112,201,54,1,2,200,54,106,40,47,32,59,33,2256,144,354,135,0,11,354,135,666,109,57,74,609,117,905,108,86,51,819,99,236,63,33,28,203,57,95,36,28,24,67,31
1400000US36055014802,36055014802,"Census Tract 148.02, Monroe County, New York",5091,330,2480,233,270,98,0,16,270,98,410,133,0,16,410,133,1311,165,108,89,1203,169,315,85,14,20,301,85,174,84,60,58,114,61,2611,217,403,123,0,16,403,123,423,110,0,16,423,110,1223,149,51,48,1172,153,385,109,15,25,370,107,177,74,0,16,177,74
1400000US36055014803,36055014803,"Census Tract 148.03, Monroe County, New York",3446,246,1604,166,306,113,0,11,306,113,209,75,0,11,209,75,891,100,11,17,880,100,116,34,0,11,116,34,82,38,17,19,65,33,1842,184,466,107,32,46,434,106,257,95,0,11,257,95,867,74,17,19,850,75,158,53,0,11,158,53,94,57,30,28,64,49
1400000US36055014804,36055014804,"Census Tract 148.04, Monroe County, New York",6354,344,3288,306,783,215,0,16,783,215,783,217,0,16,783,217,1392,208,37,35,1355,207,205,78,24,26,181,73,125,85,41,38,84,74,3066,277,623,185,0,16,623,185,673,166,0,16,673,166,1372,168,69,53,1303,167,206,76,11,17,195,76,192,88,79,56,113,68
1400000US36055014901,36055014901,"Census Tract 149.01, Monroe County, New York",5415,522,2652,397,553,214,0,16,553,214,720,240,0,16,720,240,1039,120,80,62,959,107,158,69,47,42,111,56,182,111,0,16,182,111,2763,242,521,164,0,16,521,164,646,164,8,14,638,166,1060,126,88,67,972,113,313,104,73,73,240,79,223,77,33,37,190,76
1400000US36055014903,36055014903,"Census Tract 149.03, Monroe County, New York",5027,324,2420,201,399,87,0,16,399,87,452,126,14,22,438,128,1257,94,38,34,1219,97,203,56,9,13,194,56,109,45,23,24,86,39,2607,206,349,98,0,16,349,98,564,144,33,35,531,133,1263,108,63,36,1200,109,247,56,14,15,233,54,184,57,14,16,170,55
1400000US36055014905,36055014905,"Census Tract 149.05, Monroe County, New York",5122,310,2526,203,500,140,0,16,500,140,702,119,20,23,682,118,1094,109,77,44,1017,118,144,41,9,11,135,42,86,37,6,11,80,36,2596,213,287,100,0,16,287,100,829,164,0,16,829,164,1168,125,41,29,1127,128,179,48,12,14,167,46,133,47,17,17,116,40
1400000US36055014906,36055014906,"Census Tract 149.06, Monroe County, New York",3430,271,1632,151,260,88,0,11,260,88,390,115,15,21,375,115,763,86,2,4,761,87,145,58,59,49,86,41,74,42,16,18,58,38,1798,175,251,81,0,11,251,81,414,136,6,11,408,135,866,90,42,29,824,92,88,41,10,15,78,35,179,75,94,66,85,43
1400000US36055015000,36055015000,"Census Tract 150, Monroe County, New York",5440,91,2606,140,478,117,0,16,478,117,394,91,0,16,394,91,1287,89,127,82,1160,110,305,80,67,49,238,71,142,54,29,27,113,48,2834,136,376,83,0,16,376,83,529,128,0,16,529,128,1377,100,102,55,1275,103,318,70,53,36,265,68,234,89,61,45,173,72
1400000US36055015101,36055015101,"Census Tract 151.01, Monroe County, New York",4491,196,2261,160,407,73,0,11,407,73,584,173,0,11,584,173,943,99,96,52,847,111,223,68,1,4,222,68,104,64,43,59,61,35,2230,163,393,108,36,49,357,85,498,136,0,11,498,136,1054,79,44,29,1010,79,215,55,0,11,215,55,70,38,10,15,60,36
1400000US36055015102,36055015102,"Census Tract 151.02, Monroe County, New York",4139,215,2034,170,379,121,0,11,379,121,430,120,0,11,430,120,927,105,142,80,785,110,226,50,16,17,210,50,72,35,9,14,63,33,2105,185,411,107,0,11,411,107,499,99,50,63,449,93,887,93,63,43,824,82,188,44,24,21,164,45,120,52,27,24,93,46
1400000US36055015200,36055015200,"Census Tract 152, Monroe County, New York",6322,230,3280,375,581,171,0,16,581,171,753,237,0,16,753,237,1539,236,134,93,1405,243,331,81,99,65,232,89,76,65,31,44,45,47,3042,360,462,189,0,16,462,189,614,152,43,70,571,140,1546,220,130,85,1416,201,218,81,88,64,130,59,202,82,51,40,151,80
1400000US36055015301,36055015301,"Census Tract 153.01, Monroe County, New York",2933,282,1356,181,27,23,0,11,27,23,1285,178,0,11,1285,178,31,16,0,11,31,16,8,8,0,11,8,8,5,7,5,7,0,11,1577,203,29,21,0,11,29,21,1479,201,11,14,1468,199,43,21,0,11,43,21,22,17,0,11,22,17,4,6,4,6,0,11
1400000US36055015303,36055015303,"Census Tract 153.03, Monroe County, New York",2845,198,1471,187,294,99,0,11,294,99,476,140,0,11,476,140,544,74,78,54,466,60,94,38,0,11,94,38,63,51,27,44,36,28,1374,131,164,65,0,11,164,65,388,102,13,21,375,101,565,86,22,27,543,88,136,51,27,25,109,39,121,63,77,58,44,28
1400000US36055015304,36055015304,"Census Tract 153.04, Monroe County, New York",4295,323,1976,273,342,130,0,11,342,130,798,286,11,17,787,285,628,102,50,47,578,96,133,44,21,20,112,41,75,42,29,24,46,33,2319,241,258,83,0,11,258,83,932,222,0,11,932,222,776,118,91,70,685,120,166,60,0,11,166,60,187,72,79,53,108,53
1400000US36055015400,36055015400,"Census Tract 154, Monroe County, New York",3562,154,1638,152,295,81,0,11,295,81,236,88,0,11,236,88,817,93,30,29,787,92,218,46,11,16,207,46,72,42,9,14,63,37,1924,185,265,93,0,11,265,93,477,180,9,15,468,176,767,92,69,60,698,87,209,57,18,20,191,55,206,73,50,35,156,69
1400000US36055980000,36055980000,"Census Tract 9800, Monroe County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36055980100,36055980100,"Census Tract 9801, Monroe County, New York",19,10,7,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,9,0,11,7,9,12,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,8,12,0,11,0,11,0,11,4,6,0,11,4,6
1400000US36055990000,36055990000,"Census Tract 9900, Monroe County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36057070200,36057070200,"Census Tract 702, Montgomery County, New York",1904,187,881,132,222,71,0,11,222,71,187,85,0,11,187,85,241,66,59,51,182,68,106,57,9,15,97,52,125,60,32,40,93,46,1023,115,135,51,0,11,135,51,208,71,0,11,208,71,428,82,74,55,354,70,113,52,31,29,82,40,139,45,85,44,54,36
1400000US36057070300,36057070300,"Census Tract 703, Montgomery County, New York",2143,299,1008,205,228,86,0,11,228,86,368,143,0,11,368,143,354,89,37,27,317,90,40,27,19,24,21,14,18,14,0,11,18,14,1135,180,347,110,0,11,347,110,175,82,0,11,175,82,515,83,77,38,438,91,34,21,0,11,34,21,64,37,48,36,16,13
1400000US36057070400,36057070400,"Census Tract 704, Montgomery County, New York",1957,188,1014,136,123,48,0,11,123,48,317,97,21,32,296,81,361,83,76,50,285,75,110,48,6,9,104,46,103,48,7,10,96,46,943,111,77,33,0,11,77,33,274,86,0,11,274,86,383,67,16,14,367,67,101,49,37,42,64,28,108,40,37,21,71,35
1400000US36057070500,36057070500,"Census Tract 705, Montgomery County, New York",2220,234,968,154,241,89,0,11,241,89,166,99,0,11,166,99,436,96,63,47,373,90,54,31,15,18,39,28,71,33,16,17,55,28,1252,145,261,92,0,11,261,92,240,86,0,11,240,86,461,95,39,48,422,76,106,41,15,18,91,39,184,53,29,24,155,47
1400000US36057070600,36057070600,"Census Tract 706, Montgomery County, New York",2028,257,977,170,157,70,0,11,157,70,319,82,0,11,319,82,368,96,77,58,291,66,75,39,24,16,51,34,58,27,15,18,43,23,1051,153,190,77,0,11,190,77,346,94,4,6,342,94,356,90,46,28,310,86,78,36,4,8,74,35,81,41,27,22,54,30
1400000US36057070700,36057070700,"Census Tract 707, Montgomery County, New York",2550,365,1222,201,228,86,0,11,228,86,239,108,0,11,239,108,570,115,43,36,527,118,126,66,18,21,108,67,59,29,25,19,34,23,1328,214,274,116,0,11,274,116,382,113,0,11,382,113,408,101,53,39,355,93,146,68,8,13,138,69,118,53,37,26,81,51
1400000US36057070800,36057070800,"Census Tract 708, Montgomery County, New York",2297,271,1119,152,184,72,0,11,184,72,216,89,0,11,216,89,470,123,34,30,436,119,101,56,13,19,88,57,148,73,48,50,100,66,1178,188,109,52,0,11,109,52,313,104,0,11,313,104,468,108,78,42,390,110,178,73,31,29,147,73,110,56,43,41,67,57
1400000US36057070900,36057070900,"Census Tract 709, Montgomery County, New York",1581,308,770,164,200,99,15,18,185,99,244,101,0,11,244,101,268,90,67,38,201,74,38,24,19,19,19,15,20,15,5,8,15,13,811,181,181,90,1,3,180,90,255,89,21,24,234,90,305,76,88,38,217,74,41,34,7,11,34,32,29,20,24,17,5,9
1400000US36057072100,36057072100,"Census Tract 721, Montgomery County, New York",5542,169,2917,181,534,124,5,9,529,123,511,121,0,16,511,121,1301,107,45,38,1256,107,418,118,25,25,393,114,153,56,46,31,107,59,2625,153,200,86,0,16,200,86,392,90,0,16,392,90,1249,123,90,59,1159,105,449,101,115,60,334,89,335,82,95,54,240,89
1400000US36057072200,36057072200,"Census Tract 722, Montgomery County, New York",3611,75,1724,167,321,108,0,11,321,108,310,98,16,22,294,93,863,95,104,82,759,75,146,62,3,5,143,61,84,49,13,15,71,46,1887,160,322,114,0,11,322,114,228,78,0,11,228,78,904,104,11,16,893,101,210,51,17,16,193,51,223,89,85,61,138,74
1400000US36057072300,36057072300,"Census Tract 723, Montgomery County, New York",2892,137,1526,91,344,69,0,11,344,69,304,77,0,11,304,77,590,80,44,27,546,82,196,63,20,17,176,60,92,45,34,38,58,21,1366,117,170,60,0,11,170,60,330,61,0,11,330,61,581,73,18,23,563,77,144,44,41,18,103,39,141,34,55,22,86,27
1400000US36057072400,36057072400,"Census Tract 724, Montgomery County, New York",2269,87,1131,81,256,76,3,5,253,76,294,49,4,6,290,49,387,56,30,18,357,53,113,36,15,15,98,34,81,28,13,10,68,24,1138,66,250,67,0,11,250,67,257,48,9,14,248,44,455,63,67,28,388,53,97,28,6,7,91,27,79,28,21,12,58,25
1400000US36057072500,36057072500,"Census Tract 725, Montgomery County, New York",3797,71,1854,96,405,75,0,11,405,75,329,78,0,11,329,78,793,85,43,27,750,85,233,63,32,33,201,61,94,37,27,22,67,33,1943,96,338,98,0,11,338,98,402,72,24,30,378,70,810,83,58,39,752,77,272,57,69,40,203,65,121,44,50,29,71,31
1400000US36057072600,36057072600,"Census Tract 726, Montgomery County, New York",3385,111,1580,127,244,58,0,11,244,58,369,73,0,11,369,73,706,97,31,35,675,100,131,56,38,33,93,50,130,39,13,12,117,36,1805,125,430,121,0,11,430,121,479,79,1,3,478,79,615,73,87,44,528,70,97,34,14,13,83,34,184,104,13,14,171,105
1400000US36057072700,36057072700,"Census Tract 727, Montgomery County, New York",3606,173,1799,114,336,55,0,11,336,55,398,65,10,16,388,66,795,69,56,23,739,61,175,39,26,22,149,40,95,38,10,15,85,36,1807,133,397,101,4,6,393,101,397,62,8,14,389,61,757,81,48,26,709,82,144,36,24,15,120,33,112,33,21,13,91,31
1400000US36057072800,36057072800,"Census Tract 728, Montgomery County, New York",3881,202,1980,148,297,83,25,28,272,72,410,79,11,17,399,77,934,97,67,43,867,96,239,47,29,28,210,41,100,27,45,23,55,20,1901,132,260,68,0,11,260,68,397,76,0,11,397,76,888,92,43,23,845,94,252,47,47,21,205,51,104,38,42,24,62,26
1400000US36059300100,36059300100,"Census Tract 3001, Nassau County, New York",4483,218,2267,213,482,155,0,16,482,155,505,147,0,16,505,147,778,98,25,30,753,97,253,81,12,17,241,81,249,77,77,56,172,61,2216,194,513,164,0,16,513,164,431,101,1,2,430,101,853,96,0,16,853,96,231,73,37,30,194,70,188,73,45,41,143,63
1400000US36059300300,36059300300,"Census Tract 3003, Nassau County, New York",3681,282,1967,219,566,124,0,11,566,124,414,81,10,18,404,84,653,106,28,21,625,104,169,67,6,9,163,68,165,67,32,26,133,67,1714,156,272,109,0,11,272,109,334,94,0,11,334,94,605,77,19,21,586,80,241,60,42,39,199,49,262,92,75,65,187,81
1400000US36059300400,36059300400,"Census Tract 3004, Nassau County, New York",5561,314,2581,242,553,175,0,16,553,175,531,139,0,16,531,139,1004,110,13,16,991,110,246,80,27,26,219,78,247,94,84,55,163,74,2980,211,647,157,0,16,647,157,638,135,8,13,630,135,1097,105,8,14,1089,104,360,80,10,16,350,79,238,90,70,44,168,83
1400000US36059300500,36059300500,"Census Tract 3005, Nassau County, New York",4812,264,2439,195,568,120,7,11,561,119,378,88,0,16,378,88,947,90,6,6,941,89,286,74,17,15,269,72,260,60,57,47,203,52,2373,156,366,61,0,16,366,61,364,79,0,16,364,79,1073,103,8,9,1065,102,288,64,30,26,258,58,282,70,79,50,203,61
1400000US36059300600,36059300600,"Census Tract 3006, Nassau County, New York",6380,412,3043,273,681,148,2,3,679,148,399,110,0,16,399,110,1214,107,68,77,1146,90,432,88,7,7,425,87,317,104,70,27,247,101,3337,198,646,136,0,16,646,136,343,78,0,16,343,78,1401,108,15,13,1386,108,566,105,9,10,557,103,381,75,92,36,289,70
1400000US36059300700,36059300700,"Census Tract 3007, Nassau County, New York",5582,215,2410,194,224,96,0,16,224,96,433,149,0,16,433,149,1079,127,17,27,1062,127,304,124,0,16,304,124,370,121,119,71,251,114,3172,207,215,103,0,16,215,103,593,140,0,16,593,140,1220,190,0,16,1220,190,392,122,70,63,322,111,752,216,307,137,445,164
1400000US36059300800,36059300800,"Census Tract 3008, Nassau County, New York",4074,260,1906,210,402,151,0,11,402,151,261,85,0,11,261,85,931,119,19,23,912,120,158,53,14,18,144,56,154,51,7,12,147,51,2168,197,387,142,0,11,387,142,268,93,0,11,268,93,1062,114,28,24,1034,112,290,93,7,12,283,94,161,55,39,30,122,52
