,Unnamed: 0,Geography,Estimate; Male: - 5 to 17 years: - With an ambulatory difficulty,Estimate; Female: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Male: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Female: - 5 to 17 years: - With an ambulatory difficulty,County,total,tract_no,County_code,adjusted_zeroes,boro_ct201
1330,2618,"Census Tract 223.02, New York County, New York",0,0,11,11, New York County,0,223.02,1,022302,1022302
1331,2619,"Census Tract 224, New York County, New York",0,0,16,16, New York County,0,224.0,1,022400,1022400
1332,2620,"Census Tract 225, New York County, New York",0,0,18,18, New York County,0,225.0,1,022500,1022500
1333,2621,"Census Tract 226, New York County, New York",0,0,11,11, New York County,0,226.0,1,022600,1022600
1334,2622,"Census Tract 227, New York County, New York",0,0,16,16, New York County,0,227.0,1,022700,1022700
1335,2623,"Census Tract 228, New York County, New York",0,0,16,16, New York County,0,228.0,1,022800,1022800
1336,2624,"Census Tract 229, New York County, New York",0,0,16,16, New York County,0,229.0,1,022900,1022900
1337,2625,"Census Tract 230, New York County, New York",0,39,16,62, New York County,39,230.0,1,023000,1023000
1338,2626,"Census Tract 231, New York County, New York",0,0,16,16, New York County,0,231.0,1,023100,1023100
1339,2627,"Census Tract 232, New York County, New York",0,0,16,16, New York County,0,232.0,1,023200,1023200
1340,2628,"Census Tract 233, New York County, New York",0,0,16,16, New York County,0,233.0,1,023300,1023300
1341,2629,"Census Tract 234, New York County, New York",0,0,16,16, New York County,0,234.0,1,023400,1023400
1342,2630,"Census Tract 235.01, New York County, New York",0,0,16,16, New York County,0,235.01,1,023501,1023501
1343,2631,"Census Tract 235.02, New York County, New York",16,0,23,11, New York County,16,235.02,1,023502,1023502
1344,2632,"Census Tract 236, New York County, New York",0,0,16,16, New York County,0,236.0,1,023600,1023600
1345,2633,"Census Tract 237, New York County, New York",0,0,16,16, New York County,0,237.0,1,023700,1023700
1346,2634,"Census Tract 238.01, New York County, New York",0,0,16,16, New York County,0,238.01,1,023801,1023801
1347,2635,"Census Tract 238.02, New York County, New York",0,0,11,11, New York County,0,238.02,1,023802,1023802
1348,2636,"Census Tract 239, New York County, New York",0,0,11,11, New York County,0,239.0,1,023900,1023900
1349,2637,"Census Tract 240, New York County, New York",0,0,11,11, New York County,0,240.0,1,024000,1024000
1350,2638,"Census Tract 241, New York County, New York",0,0,16,16, New York County,0,241.0,1,024100,1024100
1351,2639,"Census Tract 242, New York County, New York",0,0,11,11, New York County,0,242.0,1,024200,1024200
1352,2640,"Census Tract 243.01, New York County, New York",0,0,11,11, New York County,0,243.01,1,024301,1024301
1353,2641,"Census Tract 243.02, New York County, New York",0,18,16,26, New York County,18,243.02,1,024302,1024302
1354,2642,"Census Tract 245, New York County, New York",0,0,18,18, New York County,0,245.0,1,024500,1024500
1355,2643,"Census Tract 247, New York County, New York",7,0,17,16, New York County,7,247.0,1,024700,1024700
1356,2644,"Census Tract 249, New York County, New York",0,0,11,11, New York County,0,249.0,1,024900,1024900
1357,2645,"Census Tract 251, New York County, New York",0,0,11,11, New York County,0,251.0,1,025100,1025100
1358,2646,"Census Tract 253, New York County, New York",0,0,18,18, New York County,0,253.0,1,025300,1025300
1359,2647,"Census Tract 255, New York County, New York",0,0,16,16, New York County,0,255.0,1,025500,1025500
1360,2648,"Census Tract 257, New York County, New York",0,0,11,11, New York County,0,257.0,1,025700,1025700
1361,2649,"Census Tract 259, New York County, New York",0,0,11,11, New York County,0,259.0,1,025900,1025900
1362,2650,"Census Tract 261, New York County, New York",0,17,18,27, New York County,17,261.0,1,026100,1026100
1363,2651,"Census Tract 263, New York County, New York",0,0,16,16, New York County,0,263.0,1,026300,1026300
1364,2652,"Census Tract 265, New York County, New York",0,0,16,16, New York County,0,265.0,1,026500,1026500
1365,2653,"Census Tract 267, New York County, New York",0,0,11,11, New York County,0,267.0,1,026700,1026700
1366,2654,"Census Tract 269, New York County, New York",13,18,23,28, New York County,31,269.0,1,026900,1026900
1367,2655,"Census Tract 271, New York County, New York",29,0,45,16, New York County,29,271.0,1,027100,1027100
1368,2656,"Census Tract 273, New York County, New York",9,0,15,16, New York County,9,273.0,1,027300,1027300
1369,2657,"Census Tract 275, New York County, New York",0,0,11,11, New York County,0,275.0,1,027500,1027500
1370,2658,"Census Tract 277, New York County, New York",10,0,19,16, New York County,10,277.0,1,027700,1027700
1371,2659,"Census Tract 279, New York County, New York",0,0,18,18, New York County,0,279.0,1,027900,1027900
1372,2660,"Census Tract 281, New York County, New York",0,0,11,11, New York County,0,281.0,1,028100,1028100
1373,2661,"Census Tract 283, New York County, New York",0,0,16,16, New York County,0,283.0,1,028300,1028300
1374,2662,"Census Tract 285, New York County, New York",0,0,16,16, New York County,0,285.0,1,028500,1028500
1375,2663,"Census Tract 287, New York County, New York",0,0,11,11, New York County,0,287.0,1,028700,1028700
1376,2664,"Census Tract 291, New York County, New York",0,0,18,18, New York County,0,291.0,1,029100,1029100
1377,2665,"Census Tract 293, New York County, New York",0,12,16,19, New York County,12,293.0,1,029300,1029300
1378,2666,"Census Tract 295, New York County, New York",0,0,16,16, New York County,0,295.0,1,029500,1029500
1379,2667,"Census Tract 297, New York County, New York",0,0,11,11, New York County,0,297.0,1,029700,1029700
1380,2668,"Census Tract 299, New York County, New York",0,0,11,11, New York County,0,299.0,1,029900,1029900
1381,2669,"Census Tract 303, New York County, New York",0,0,16,16, New York County,0,303.0,1,030300,1030300
1382,2670,"Census Tract 307, New York County, New York",0,0,11,11, New York County,0,307.0,1,030700,1030700
1383,2671,"Census Tract 309, New York County, New York",0,0,18,18, New York County,0,309.0,1,030900,1030900
1384,2672,"Census Tract 311, New York County, New York",0,0,11,11, New York County,0,311.0,1,031100,1031100
1385,2673,"Census Tract 317.03, New York County, New York",0,0,16,16, New York County,0,317.03,1,031702,1031702
1386,2674,"Census Tract 317.04, New York County, New York",0,14,18,22, New York County,14,317.04,1,031704,1031704
1387,2675,"Census Tract 319, New York County, New York",0,0,11,11, New York County,0,319.0,1,031900,1031900
1388,3133,"Census Tract 1, Queens County, New York",0,0,16,16, Queens County,0,1.0,4,000100,4000100
1389,3134,"Census Tract 2, Queens County, New York",0,0,11,11, Queens County,0,2.0,4,000200,4000200
1390,3135,"Census Tract 4, Queens County, New York",10,0,16,16, Queens County,10,4.0,4,000400,4000400
1391,3136,"Census Tract 6, Queens County, New York",0,0,11,11, Queens County,0,6.0,4,000600,4000600
1392,3137,"Census Tract 7, Queens County, New York",0,0,16,16, Queens County,0,7.0,4,000700,4000700
1393,3138,"Census Tract 8, Queens County, New York",0,0,11,11, Queens County,0,8.0,4,000800,4000800
1394,3139,"Census Tract 10, Queens County, New York",10,5,17,8, Queens County,15,10.0,4,001000,4001000
1395,3140,"Census Tract 12, Queens County, New York",0,24,11,39, Queens County,24,12.0,4,001200,4001200
1396,3141,"Census Tract 14, Queens County, New York",0,0,11,11, Queens County,0,14.0,4,001400,4001400
1397,3142,"Census Tract 16, Queens County, New York",0,18,11,28, Queens County,18,16.0,4,001600,4001600
1398,3143,"Census Tract 18, Queens County, New York",13,0,15,11, Queens County,13,18.0,4,001800,4001800
1399,3144,"Census Tract 19, Queens County, New York",0,0,11,11, Queens County,0,19.0,4,001900,4001900
1400,3145,"Census Tract 20, Queens County, New York",0,0,11,11, Queens County,0,20.0,4,002000,4002000
1401,3146,"Census Tract 22, Queens County, New York",6,6,9,9, Queens County,12,22.0,4,002200,4002200
1402,3147,"Census Tract 24, Queens County, New York",4,0,5,11, Queens County,4,24.0,4,002400,4002400
1403,3148,"Census Tract 25, Queens County, New York",0,0,16,16, Queens County,0,25.0,4,002500,4002500
1404,3149,"Census Tract 26, Queens County, New York",0,0,11,11, Queens County,0,26.0,4,002600,4002600
1405,3150,"Census Tract 28, Queens County, New York",0,0,11,11, Queens County,0,28.0,4,002800,4002800
1406,3151,"Census Tract 30, Queens County, New York",0,0,11,11, Queens County,0,30.0,4,003000,4003000
1407,3152,"Census Tract 31, Queens County, New York",0,0,11,11, Queens County,0,31.0,4,003100,4003100
1408,3153,"Census Tract 32, Queens County, New York",0,0,11,11, Queens County,0,32.0,4,003200,4003200
1409,3154,"Census Tract 33, Queens County, New York",0,0,11,11, Queens County,0,33.0,4,003300,4003300
1410,3155,"Census Tract 34, Queens County, New York",0,0,11,11, Queens County,0,34.0,4,003400,4003400
1411,3156,"Census Tract 36, Queens County, New York",23,0,27,11, Queens County,23,36.0,4,003600,4003600
1412,3157,"Census Tract 37, Queens County, New York",0,0,11,11, Queens County,0,37.0,4,003700,4003700
1413,3158,"Census Tract 38, Queens County, New York",9,0,16,11, Queens County,9,38.0,4,003800,4003800
1414,3159,"Census Tract 39, Queens County, New York",0,0,11,11, Queens County,0,39.0,4,003900,4003900
1415,3160,"Census Tract 40.01, Queens County, New York",5,0,8,11, Queens County,5,40.01,4,004001,4004001
1416,3161,"Census Tract 40.02, Queens County, New York",0,0,11,11, Queens County,0,40.02,4,004002,4004002
1417,3162,"Census Tract 42, Queens County, New York",0,0,11,11, Queens County,0,42.0,4,004200,4004200
1418,3163,"Census Tract 43, Queens County, New York",0,0,11,11, Queens County,0,43.0,4,004300,4004300
1419,3164,"Census Tract 44.01, Queens County, New York",5,0,7,11, Queens County,5,44.01,4,004401,4004401
1420,3165,"Census Tract 45, Queens County, New York",0,14,11,21, Queens County,14,45.0,4,004500,4004500
1421,3166,"Census Tract 47, Queens County, New York",0,9,11,14, Queens County,9,47.0,4,004700,4004700
1422,3167,"Census Tract 50, Queens County, New York",0,0,11,11, Queens County,0,50.0,4,005000,4005000
1423,3168,"Census Tract 51, Queens County, New York",0,0,11,11, Queens County,0,51.0,4,005100,4005100
1424,3169,"Census Tract 52, Queens County, New York",0,0,11,11, Queens County,0,52.0,4,005200,4005200
1425,3170,"Census Tract 53, Queens County, New York",0,0,11,11, Queens County,0,53.0,4,005300,4005300
1426,3171,"Census Tract 54, Queens County, New York",0,0,16,16, Queens County,0,54.0,4,005400,4005400
1427,3172,"Census Tract 55, Queens County, New York",0,0,11,11, Queens County,0,55.0,4,005500,4005500
1428,3173,"Census Tract 57, Queens County, New York",8,0,12,11, Queens County,8,57.0,4,005700,4005700
1429,3174,"Census Tract 58, Queens County, New York",0,0,16,16, Queens County,0,58.0,4,005800,4005800
1430,3175,"Census Tract 59, Queens County, New York",0,0,11,11, Queens County,0,59.0,4,005900,4005900
1431,3176,"Census Tract 61, Queens County, New York",0,0,16,16, Queens County,0,61.0,4,006100,4006100
1432,3177,"Census Tract 62.01, Queens County, New York",0,0,16,16, Queens County,0,62.01,4,006201,4006201
1433,3178,"Census Tract 62.02, Queens County, New York",0,0,16,16, Queens County,0,62.02,4,006202,4006202
1434,3179,"Census Tract 63, Queens County, New York",0,0,16,16, Queens County,0,63.0,4,006300,4006300
1435,3180,"Census Tract 65.01, Queens County, New York",0,0,11,11, Queens County,0,65.01,4,006501,4006501
1436,3181,"Census Tract 65.02, Queens County, New York",0,0,11,11, Queens County,0,65.02,4,006502,4006502
1437,3182,"Census Tract 69, Queens County, New York",0,0,11,11, Queens County,0,69.0,4,006900,4006900
1438,3183,"Census Tract 71, Queens County, New York",0,0,11,11, Queens County,0,71.0,4,007100,4007100
1439,3184,"Census Tract 73, Queens County, New York",0,0,11,11, Queens County,0,73.0,4,007300,4007300
1440,3185,"Census Tract 75, Queens County, New York",0,0,11,11, Queens County,0,75.0,4,007500,4007500
1441,3186,"Census Tract 77, Queens County, New York",0,0,11,11, Queens County,0,77.0,4,007700,4007700
1442,3187,"Census Tract 79, Queens County, New York",0,0,11,11, Queens County,0,79.0,4,007900,4007900
1443,3188,"Census Tract 81, Queens County, New York",0,9,11,14, Queens County,9,81.0,4,008100,4008100
1444,3189,"Census Tract 83, Queens County, New York",0,3,11,9, Queens County,3,83.0,4,008300,4008300
1445,3190,"Census Tract 85, Queens County, New York",0,0,11,11, Queens County,0,85.0,4,008500,4008500
1446,3191,"Census Tract 86, Queens County, New York",0,0,11,11, Queens County,0,86.0,4,008600,4008600
1447,3192,"Census Tract 87, Queens County, New York",49,0,51,16, Queens County,49,87.0,4,008700,4008700
1448,3193,"Census Tract 88, Queens County, New York",0,0,11,11, Queens County,0,88.0,4,008800,4008800
1449,3194,"Census Tract 91, Queens County, New York",49,0,51,11, Queens County,49,91.0,4,009100,4009100
1450,3195,"Census Tract 94, Queens County, New York",13,0,20,11, Queens County,13,94.0,4,009400,4009400
1451,3196,"Census Tract 95, Queens County, New York",0,0,11,11, Queens County,0,95.0,4,009500,4009500
1452,3197,"Census Tract 96, Queens County, New York",16,0,18,11, Queens County,16,96.0,4,009600,4009600
1453,3198,"Census Tract 97, Queens County, New York",0,0,11,11, Queens County,0,97.0,4,009700,4009700
1454,3199,"Census Tract 98, Queens County, New York",0,0,11,11, Queens County,0,98.0,4,009800,4009800
1455,3200,"Census Tract 99, Queens County, New York",0,0,11,11, Queens County,0,99.0,4,009900,4009900
1456,3201,"Census Tract 100, Queens County, New York",0,0,11,11, Queens County,0,100.0,4,010000,4010000
1457,3202,"Census Tract 101, Queens County, New York",0,0,11,11, Queens County,0,101.0,4,010100,4010100
1458,3203,"Census Tract 102, Queens County, New York",0,0,11,11, Queens County,0,102.0,4,010200,4010200
1459,3204,"Census Tract 103, Queens County, New York",19,0,23,11, Queens County,19,103.0,4,010300,4010300
1460,3205,"Census Tract 104, Queens County, New York",0,0,11,11, Queens County,0,104.0,4,010400,4010400
1461,3206,"Census Tract 105, Queens County, New York",0,14,11,21, Queens County,14,105.0,4,010500,4010500
1462,3207,"Census Tract 106, Queens County, New York",6,0,9,11, Queens County,6,106.0,4,010600,4010600
1463,3208,"Census Tract 107.01, Queens County, New York",0,0,11,11, Queens County,0,107.01,4,010701,4010701
1464,3209,"Census Tract 108, Queens County, New York",0,0,11,11, Queens County,0,108.0,4,010800,4010800
1465,3210,"Census Tract 110, Queens County, New York",0,0,11,11, Queens County,0,110.0,4,011000,4011000
1466,3211,"Census Tract 111, Queens County, New York",0,0,11,11, Queens County,0,111.0,4,011100,4011100
1467,3212,"Census Tract 112, Queens County, New York",10,0,15,11, Queens County,10,112.0,4,011200,4011200
1468,3213,"Census Tract 113, Queens County, New York",0,0,11,11, Queens County,0,113.0,4,011300,4011300
1469,3214,"Census Tract 114, Queens County, New York",0,0,11,11, Queens County,0,114.0,4,011400,4011400
1470,3215,"Census Tract 115, Queens County, New York",0,0,11,11, Queens County,0,115.0,4,011500,4011500
1471,3216,"Census Tract 116, Queens County, New York",0,0,11,11, Queens County,0,116.0,4,011600,4011600
1472,3217,"Census Tract 117, Queens County, New York",0,0,11,11, Queens County,0,117.0,4,011700,4011700
1473,3218,"Census Tract 118, Queens County, New York",0,0,11,11, Queens County,0,118.0,4,011800,4011800
1474,3219,"Census Tract 119, Queens County, New York",0,0,11,11, Queens County,0,119.0,4,011900,4011900
1475,3220,"Census Tract 120, Queens County, New York",0,0,11,11, Queens County,0,120.0,4,012000,4012000
1476,3221,"Census Tract 121, Queens County, New York",0,0,11,11, Queens County,0,121.0,4,012100,4012100
